,batting_team,bowling_team,city,current_score,balls_left,wicket_left,crr,last_five,runs_x
43380,Mumbai Indians,Kolkata Knight Riders,Mumbai,62,67,10,7.018867924528302,28.0,170
49448,Chennai Super Kings,Sunrisers Hyderabad,Ranchi,70,76,8,9.545454545454545,41.0,185
333,Royal Challengers Bangalore,Kings XI Punjab,Indore,68,40,6,5.1,33.0,148
24896,Chennai Super Kings,Mumbai Indians,Mumbai,108,20,6,6.48,42.0,156
2715,Mumbai Indians,Chennai Super Kings,Mumbai,136,18,6,8.0,39.0,165
23815,Kolkata Knight Riders,Mumbai Indians,Kolkata,117,13,3,6.5607476635514015,40.0,137
44935,Sunrisers Hyderabad,Rajasthan Royals,Delhi,62,42,7,4.769230769230769,24.0,132
5162,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,97,39,7,7.185185185185185,27.0,175
4925,Chennai Super Kings,Mumbai Indians,Pune,116,31,8,7.820224719101123,26.0,169
21575,Delhi Capitals,Rajasthan Royals,Dubai,132,24,6,8.25,39.0,161
36854,Rajasthan Royals,Kolkata Knight Riders,Kolkata,107,22,7,6.551020408163265,36.0,131
11486,Kings XI Punjab,Royal Challengers Bangalore,Chandigarh,146,11,6,8.036697247706423,35.0,173
13805,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,132,43,9,10.285714285714286,42.0,212
33721,Mumbai Indians,Chennai Super Kings,Mumbai,27,91,8,5.586206896551724,27.0,164
25979,Kings XI Punjab,Kolkata Knight Riders,Kolkata,133,27,7,8.580645161290322,46.0,174
37684,Royal Challengers Bangalore,Rajasthan Royals,Jaipur,67,50,7,5.742857142857143,28.0,189
49848,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,89,48,8,7.416666666666667,26.0,160
34609,Chennai Super Kings,Kolkata Knight Riders,Kolkata,25,72,8,3.125,18.0,114
31445,Chennai Super Kings,Mumbai Indians,Chennai,119,35,6,8.4,43.0,165
10201,Chennai Super Kings,Kings XI Punjab,Chennai,73,58,9,7.064516129032258,23.0,160
5853,Rajasthan Royals,Kings XI Punjab,Indore,44,86,8,7.764705882352941,37.0,152
6787,Mumbai Indians,Rajasthan Royals,Mumbai,119,36,7,8.5,40.0,168
42927,Rajasthan Royals,Kolkata Knight Riders,Kolkata,115,20,6,6.9,38.0,132
12410,Kings XI Punjab,Delhi Capitals,Delhi,61,77,7,8.511627906976743,47.0,163
52702,Mumbai Indians,Sunrisers Hyderabad,Mumbai,100,46,8,8.108108108108109,50.0,157
35447,Kolkata Knight Riders,Mumbai Indians,Kolkata,89,58,7,8.612903225806452,45.0,175
30019,Kolkata Knight Riders,Mumbai Indians,Mumbai,54,74,10,7.043478260869565,29.0,155
46200,Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah,110,26,5,7.0212765957446805,23.0,150
35737,Kolkata Knight Riders,Mumbai Indians,Mumbai,121,17,4,7.048543689320389,44.0,147
33026,Royal Challengers Bangalore,Mumbai Indians,Bangalore,40,67,8,4.528301886792453,24.0,140
21949,Delhi Capitals,Kings XI Punjab,Dubai,133,22,7,8.142857142857142,41.0,164
35995,Chennai Super Kings,Royal Challengers Bangalore,Chennai,188,10,7,10.254545454545454,52.0,205
3748,Mumbai Indians,Royal Challengers Bangalore,Mumbai,51,91,8,10.551724137931034,51.0,213
12300,Mumbai Indians,Rajasthan Royals,Jaipur,74,64,9,7.928571428571429,42.0,161
36074,Chennai Super Kings,Mumbai Indians,Chennai,77,57,7,7.333333333333333,39.0,112
35571,Royal Challengers Bangalore,Chennai Super Kings,Mumbai,73,60,8,7.3,31.0,175
24837,Chennai Super Kings,Mumbai Indians,Mumbai,37,75,8,4.933333333333334,21.0,156
41454,Rajasthan Royals,Royal Challengers Bangalore,Bangalore,113,7,1,6.0,25.0,117
1550,Royal Challengers Bangalore,Mumbai Indians,Mumbai,63,72,8,7.875,41.0,162
57654,Royal Challengers Bangalore,Kings XI Punjab,Chandigarh,130,23,7,8.041237113402062,49.0,175
14447,Sunrisers Hyderabad,Royal Challengers Bangalore,Bengaluru,81,50,7,6.942857142857143,24.0,175
11208,Kolkata Knight Riders,Delhi Capitals,Kolkata,94,43,7,7.324675324675325,31.0,178
43412,Mumbai Indians,Kolkata Knight Riders,Mumbai,101,35,8,7.129411764705883,38.0,170
18060,Delhi Capitals,Kolkata Knight Riders,Sharjah,127,47,9,10.438356164383562,65.0,228
43313,Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,147,9,6,7.945945945945946,63.0,161
45957,Kings XI Punjab,Sunrisers Hyderabad,Sharjah,162,18,7,9.529411764705882,58.0,193
6252,Mumbai Indians,Kolkata Knight Riders,Kolkata,80,56,8,7.5,34.0,210
21059,Delhi Capitals,Chennai Super Kings,Dubai,114,35,8,8.047058823529412,39.0,175
15483,Kolkata Knight Riders,Royal Challengers Bangalore,Abu Dhabi,68,13,3,3.8130841121495327,28.0,84
19302,Royal Challengers Bangalore,Chennai Super Kings,Dubai,67,56,8,6.28125,31.0,169
34683,Chennai Super Kings,Kolkata Knight Riders,Kolkata,114,0,6,5.7,36.0,114
2539,Kolkata Knight Riders,Mumbai Indians,Bangalore,31,78,5,4.428571428571429,26.0,107
31273,Kolkata Knight Riders,Kings XI Punjab,Kolkata,56,76,9,7.636363636363637,35.0,200
33672,Kings XI Punjab,Rajasthan Royals,Chandigarh,178,18,6,10.470588235294118,54.0,195
4082,Chennai Super Kings,Rajasthan Royals,Pune,188,11,6,10.34862385321101,37.0,204
51601,Sunrisers Hyderabad,Rajasthan Royals,Visakhapatnam,90,31,6,6.067415730337078,35.0,127
41423,Rajasthan Royals,Royal Challengers Bangalore,Bangalore,84,38,7,6.146341463414634,31.0,117
37467,Rajasthan Royals,Chennai Super Kings,Chennai,126,22,8,7.714285714285714,52.0,146
2427,Sunrisers Hyderabad,Kolkata Knight Riders,Bangalore,47,67,9,5.320754716981132,23.0,128
41662,Kolkata Knight Riders,Mumbai Indians,Kolkata,96,46,7,7.783783783783784,30.0,159
32013,Kolkata Knight Riders,Chennai Super Kings,Chennai,21,89,6,4.064516129032258,21.0,139
2658,Mumbai Indians,Chennai Super Kings,Mumbai,48,75,8,6.4,38.0,165
17480,Kings XI Punjab,Royal Challengers Bangalore,Dubai,152,14,7,8.60377358490566,42.0,206
53321,Mumbai Indians,Rajasthan Royals,Mumbai,84,56,7,7.875,38.0,187
9233,Kolkata Knight Riders,Delhi Capitals,Delhi,99,37,5,7.156626506024097,44.0,185
9574,Kings XI Punjab,Delhi Capitals,Chandigarh,74,67,7,8.377358490566039,37.0,166
20576,Delhi Capitals,Mumbai Indians,Dubai,87,24,3,5.4375,30.0,110
48018,Mumbai Indians,Chennai Super Kings,Mumbai,119,17,8,6.932038834951456,40.0,157
19520,Kings XI Punjab,Rajasthan Royals,Sharjah,58,89,10,11.225806451612904,57.0,223
52991,Sunrisers Hyderabad,Kings XI Punjab,Chandigarh,134,8,5,7.178571428571429,38.0,150
42279,Chennai Super Kings,Kolkata Knight Riders,Chennai,121,45,9,9.68,41.0,200
7380,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,133,36,8,9.5,49.0,172
12681,Royal Challengers Bangalore,Chennai Super Kings,Bengaluru,87,53,8,7.791044776119403,38.0,161
13948,Chennai Super Kings,Delhi Capitals,Chennai,58,56,9,5.4375,36.0,179
17036,Sunrisers Hyderabad,Rajasthan Royals,Dubai,39,76,9,5.318181818181818,34.0,158
15061,Delhi Capitals,Chennai Super Kings,Visakhapatnam,67,61,7,6.813559322033898,32.0,147
11178,Kolkata Knight Riders,Delhi Capitals,Kolkata,63,71,9,7.714285714285714,42.0,178
9453,Chennai Super Kings,Rajasthan Royals,Chennai,53,61,7,5.389830508474576,26.0,175
32971,Chennai Super Kings,Kolkata Knight Riders,Chennai,147,1,6,7.411764705882353,41.0,153
4336,Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,161,11,7,8.862385321100918,70.0,182
42782,Chennai Super Kings,Kings XI Punjab,Chennai,103,39,7,7.62962962962963,51.0,186
36972,Kings XI Punjab,Kolkata Knight Riders,Kolkata,93,28,6,6.065217391304348,31.0,134
40290,Kings XI Punjab,Chennai Super Kings,Chandigarh,62,68,7,7.153846153846154,31.0,138
31916,Mumbai Indians,Rajasthan Royals,Jaipur,70,63,7,7.368421052631579,29.0,174
20229,Sunrisers Hyderabad,Delhi Capitals,Abu Dhabi,160,3,7,8.205128205128204,49.0,162
50431,Kings XI Punjab,Kolkata Knight Riders,Bangalore,34,81,8,5.230769230769231,25.0,199
15782,Kolkata Knight Riders,Delhi Capitals,Abu Dhabi,37,82,8,5.842105263157895,28.0,194
41274,Kolkata Knight Riders,Chennai Super Kings,Kolkata,57,67,6,6.452830188679245,24.0,119
47037,Sunrisers Hyderabad,Mumbai Indians,Dubai,141,14,8,7.981132075471698,52.0,172
118,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,191,6,6,10.052631578947368,54.0,207
1957,Mumbai Indians,Sunrisers Hyderabad,Hyderabad,96,34,6,6.6976744186046515,39.0,138
34300,Mumbai Indians,Kings XI Punjab,Mumbai,132,17,7,7.689320388349515,38.0,159
9754,Royal Challengers Bangalore,Rajasthan Royals,Jaipur,132,12,6,7.333333333333333,39.0,158
2493,Sunrisers Hyderabad,Kolkata Knight Riders,Bangalore,125,2,4,6.3559322033898304,28.0,128
21541,Delhi Capitals,Rajasthan Royals,Dubai,84,56,8,7.875,37.0,161
19477,Kolkata Knight Riders,Mumbai Indians,Abu Dhabi,114,11,5,6.275229357798165,31.0,148
34140,Kings XI Punjab,Kolkata Knight Riders,Kolkata,63,54,6,5.7272727272727275,23.0,119
20093,Royal Challengers Bangalore,Kings XI Punjab,Sharjah,134,16,6,7.730769230769231,37.0,171
37827,Kings XI Punjab,Mumbai Indians,Chandigarh,90,35,7,6.352941176470588,36.0,168
285,Royal Challengers Bangalore,Kings XI Punjab,Indore,23,87,7,4.181818181818182,21.0,148
14055,Mumbai Indians,Sunrisers Hyderabad,Mumbai,55,74,9,7.173913043478261,30.0,162
14677,Kolkata Knight Riders,Mumbai Indians,Mumbai,57,65,8,6.218181818181818,26.0,133
45939,Kings XI Punjab,Sunrisers Hyderabad,Sharjah,140,35,8,9.882352941176471,77.0,193
29788,Mumbai Indians,Royal Challengers Bangalore,Mumbai,74,60,7,7.4,37.0,151
17086,Sunrisers Hyderabad,Rajasthan Royals,Dubai,106,26,8,6.76595744680851,33.0,158
36108,Chennai Super Kings,Mumbai Indians,Chennai,98,25,4,6.189473684210526,18.0,112
26678,Royal Challengers Bangalore,Kings XI Punjab,Durban,60,74,7,7.826086956521739,32.0,168
3261,Kings XI Punjab,Royal Challengers Bangalore,Bengaluru,49,86,7,8.647058823529411,37.0,155
44063,Chennai Super Kings,Rajasthan Royals,Jaipur,136,2,6,6.915254237288136,37.0,141
55244,Rajasthan Royals,Kolkata Knight Riders,Mumbai,86,69,9,10.117647058823529,45.0,199
1715,Kings XI Punjab,Royal Challengers Bangalore,Bangalore,86,28,5,5.608695652173913,29.0,138
9429,Chennai Super Kings,Rajasthan Royals,Chennai,29,85,7,4.9714285714285715,28.0,175
37112,Rajasthan Royals,Royal Challengers Bangalore,Bangalore,183,9,9,9.891891891891891,85.0,195
42909,Rajasthan Royals,Kolkata Knight Riders,Kolkata,92,38,6,6.7317073170731705,31.0,132
17820,Kings XI Punjab,Chennai Super Kings,Dubai,99,44,8,7.815789473684211,40.0,178
55764,Royal Challengers Bangalore,Chennai Super Kings,Ranchi,57,52,7,5.029411764705882,27.0,139
2604,Kolkata Knight Riders,Mumbai Indians,Bangalore,106,15,1,6.057142857142857,35.0,107
22092,Royal Challengers Bangalore,Mumbai Indians,Dubai,193,3,7,9.897435897435898,76.0,201
43856,Royal Challengers Bangalore,Kolkata Knight Riders,Ranchi,21,86,9,3.7058823529411766,19.0,115
49200,Kings XI Punjab,Mumbai Indians,Chandigarh,59,78,9,8.428571428571429,36.0,156
47746,Sunrisers Hyderabad,Rajasthan Royals,Ahmedabad,96,35,5,6.776470588235294,26.0,134
37534,Mumbai Indians,Kings XI Punjab,Mumbai,44,76,10,6.0,36.0,163
34628,Chennai Super Kings,Kolkata Knight Riders,Kolkata,49,53,7,4.388059701492537,34.0,114
26576,Kings XI Punjab,Kolkata Knight Riders,Durban,92,48,7,7.666666666666667,44.0,158
10574,Rajasthan Royals,Kolkata Knight Riders,Jaipur,65,56,9,6.09375,37.0,139
45448,Chennai Super Kings,Kings XI Punjab,Abu Dhabi,139,31,9,9.370786516853933,38.0,205
51716,Mumbai Indians,Chennai Super Kings,Mumbai,107,38,6,7.829268292682927,55.0,183
46380,Royal Challengers Bangalore,Rajasthan Royals,Abu Dhabi,17,88,6,3.1875,16.0,70
16991,Kings XI Punjab,Chennai Super Kings,Abu Dhabi,153,0,4,7.65,57.0,153
37419,Rajasthan Royals,Chennai Super Kings,Chennai,54,68,8,6.230769230769231,26.0,146
14723,Kolkata Knight Riders,Mumbai Indians,Mumbai,107,21,6,6.484848484848484,43.0,133
58616,Sunrisers Hyderabad,Royal Challengers Bangalore,Bangalore,154,19,5,9.148514851485148,39.0,208
7496,Kings XI Punjab,Chennai Super Kings,Pune,81,46,5,6.5675675675675675,32.0,153
11563,Kolkata Knight Riders,Chennai Super Kings,Kolkata,79,59,9,7.770491803278689,40.0,161
6391,Chennai Super Kings,Rajasthan Royals,Jaipur,108,48,8,9.0,48.0,176
3257,Kings XI Punjab,Royal Challengers Bangalore,Bengaluru,48,90,7,9.6,48.0,155
23576,Kolkata Knight Riders,Chennai Super Kings,Chennai,138,5,2,7.2,40.0,147
17305,Chennai Super Kings,Delhi Capitals,Sharjah,67,61,9,6.813559322033898,42.0,179
50438,Kings XI Punjab,Kolkata Knight Riders,Bangalore,43,74,8,5.608695652173913,24.0,199
32108,Kolkata Knight Riders,Chennai Super Kings,Chennai,139,0,2,6.892561983471074,44.0,139
24631,Chennai Super Kings,Kings XI Punjab,Chennai,132,36,7,9.428571428571429,53.0,181
34793,Chennai Super Kings,Rajasthan Royals,Jaipur,165,14,8,9.339622641509434,52.0,196
54265,Chennai Super Kings,Mumbai Indians,Chennai,80,46,7,6.486486486486487,26.0,158
20148,Sunrisers Hyderabad,Delhi Capitals,Abu Dhabi,47,81,10,7.230769230769231,34.0,162
54773,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,135,33,8,9.310344827586206,54.0,185
12793,Rajasthan Royals,Delhi Capitals,Jaipur,88,63,9,9.263157894736842,52.0,191
45057,Rajasthan Royals,Mumbai Indians,Kolkata,88,45,6,7.04,39.0,165
18839,Chennai Super Kings,Mumbai Indians,Sharjah,88,14,2,4.981132075471698,26.0,114
57366,Kolkata Knight Riders,Kings XI Punjab,Kolkata,64,64,10,6.857142857142857,33.0,164
48845,Mumbai Indians,Rajasthan Royals,Ahmedabad,72,64,10,7.714285714285714,46.0,178
24724,Royal Challengers Bangalore,Kings XI Punjab,Chandigarh,65,65,7,7.090909090909091,34.0,143
8878,Mumbai Indians,Royal Challengers Bangalore,Bengaluru,146,21,4,8.848484848484848,54.0,187
48757,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,111,27,5,7.161290322580645,29.0,142
54797,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,161,10,5,8.781818181818181,40.0,185
19967,Kolkata Knight Riders,Rajasthan Royals,Dubai,152,17,4,8.854368932038835,54.0,191
16848,Royal Challengers Bangalore,Delhi Capitals,Abu Dhabi,113,22,6,6.918367346938775,40.0,152
41993,Sunrisers Hyderabad,Rajasthan Royals,Jaipur,32,79,4,4.682926829268292,25.0,144
26347,Chennai Super Kings,Rajasthan Royals,Mumbai,116,31,7,7.820224719101123,41.0,163
18341,Mumbai Indians,Kings XI Punjab,Dubai,128,17,4,7.456310679611651,45.0,176
52568,Rajasthan Royals,Royal Challengers Bangalore,Ahmedabad,81,55,7,7.476923076923077,34.0,130
27844,Chennai Super Kings,Kings XI Punjab,Centurion,160,23,8,9.896907216494846,67.0,185
33760,Mumbai Indians,Chennai Super Kings,Mumbai,73,56,8,6.84375,29.0,164
34037,Mumbai Indians,Rajasthan Royals,Jaipur,64,35,6,4.517647058823529,14.0,94
17168,Mumbai Indians,Kolkata Knight Riders,Abu Dhabi,86,68,9,9.923076923076923,55.0,195
42991,Royal Challengers Bangalore,Kings XI Punjab,Bangalore,37,77,9,5.162790697674419,25.0,174
40777,Kings XI Punjab,Rajasthan Royals,Jaipur,41,75,7,5.466666666666667,31.0,124
16931,Kings XI Punjab,Chennai Super Kings,Abu Dhabi,66,59,8,6.491803278688525,18.0,153
5362,Chennai Super Kings,Kolkata Knight Riders,Kolkata,57,83,9,9.243243243243244,47.0,177
30276,Rajasthan Royals,Kings XI Punjab,Chandigarh,74,67,8,8.377358490566039,37.0,183
41929,Kings XI Punjab,Kolkata Knight Riders,Kolkata,122,22,6,7.469387755102041,44.0,149
8474,Kings XI Punjab,Rajasthan Royals,Jaipur,93,50,8,7.9714285714285715,56.0,184
42389,Royal Challengers Bangalore,Rajasthan Royals,Jaipur,77,59,8,7.573770491803279,28.0,171
49688,Royal Challengers Bangalore,Chennai Super Kings,Bangalore,37,81,7,5.6923076923076925,35.0,154
29639,Rajasthan Royals,Kolkata Knight Riders,Ahmedabad,56,84,8,9.333333333333334,48.0,168
56400,Mumbai Indians,Sunrisers Hyderabad,Hyderabad,72,41,6,5.468354430379747,24.0,142
10188,Chennai Super Kings,Kings XI Punjab,Chennai,61,71,9,7.469387755102041,35.0,160
25613,Kings XI Punjab,Mumbai Indians,Mumbai,140,23,8,8.65979381443299,46.0,189
24714,Royal Challengers Bangalore,Kings XI Punjab,Chandigarh,56,75,7,7.466666666666667,50.0,143
802,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,50,75,8,6.666666666666667,37.0,172
38822,Rajasthan Royals,Chennai Super Kings,Jaipur,79,35,6,5.576470588235294,31.0,126
54768,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,121,38,8,8.853658536585366,49.0,185
42815,Chennai Super Kings,Kings XI Punjab,Chennai,170,6,6,8.947368421052632,63.0,186
4066,Chennai Super Kings,Rajasthan Royals,Pune,162,27,6,10.451612903225806,41.0,204
24060,Kings XI Punjab,Kolkata Knight Riders,Chandigarh,134,20,5,8.04,36.0,178
15828,Kolkata Knight Riders,Delhi Capitals,Abu Dhabi,122,38,7,8.926829268292684,67.0,194
27108,Kings XI Punjab,Mumbai Indians,Durban,97,19,3,5.762376237623762,35.0,119
41644,Kolkata Knight Riders,Mumbai Indians,Kolkata,78,64,8,8.357142857142858,26.0,159
13519,Delhi Capitals,Royal Challengers Bangalore,Delhi,69,77,9,9.627906976744185,48.0,187
44553,Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,125,10,5,6.818181818181818,51.0,136
44713,Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,95,24,6,5.9375,35.0,130
8716,Kolkata Knight Riders,Kings XI Punjab,Kolkata,90,57,8,8.571428571428571,44.0,218
25303,Kolkata Knight Riders,Chennai Super Kings,Kolkata,33,86,8,5.823529411764706,29.0,149
10949,Kings XI Punjab,Mumbai Indians,Mumbai,103,55,10,9.507692307692308,52.0,197
48232,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,74,52,8,6.529411764705882,30.0,157
24392,Rajasthan Royals,Mumbai Indians,Mumbai,83,51,5,7.217391304347826,29.0,103
24121,Chennai Super Kings,Rajasthan Royals,Jaipur,40,82,6,6.315789473684211,35.0,109
22624,Kolkata Knight Riders,Royal Challengers Bangalore,Bangalore,61,86,9,10.764705882352942,59.0,222
26534,Kings XI Punjab,Kolkata Knight Riders,Durban,36,90,9,7.2,36.0,158
58303,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,49,83,8,7.945945945945946,32.0,171
27239,Chennai Super Kings,Rajasthan Royals,Centurion,148,10,6,8.072727272727272,53.0,164
54960,Mumbai Indians,Kolkata Knight Riders,Mumbai,95,34,6,6.627906976744186,35.0,171
54131,Sunrisers Hyderabad,Rajasthan Royals,Mumbai,91,55,8,8.4,35.0,201
14690,Kolkata Knight Riders,Mumbai Indians,Mumbai,62,53,8,5.552238805970149,13.0,133
10497,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,138,12,3,7.666666666666667,49.0,149
34003,Mumbai Indians,Rajasthan Royals,Jaipur,47,67,7,5.320754716981132,19.0,94
35249,Mumbai Indians,Rajasthan Royals,Mumbai,120,9,6,6.486486486486487,37.0,133
35556,Royal Challengers Bangalore,Chennai Super Kings,Mumbai,54,74,9,7.043478260869565,24.0,175
20803,Kings XI Punjab,Rajasthan Royals,Abu Dhabi,107,42,9,8.23076923076923,36.0,185
5573,Kings XI Punjab,Mumbai Indians,Indore,174,0,4,8.62809917355372,50.0,174
25197,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,83,69,10,9.764705882352942,50.0,197
21718,Royal Challengers Bangalore,Chennai Super Kings,Dubai,137,6,6,7.2105263157894735,40.0,145
2024,Kings XI Punjab,Kolkata Knight Riders,Chandigarh,39,91,10,8.068965517241379,39.0,167
11918,Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,63,73,10,8.042553191489361,53.0,132
14462,Sunrisers Hyderabad,Royal Challengers Bangalore,Bengaluru,107,35,6,7.552941176470588,44.0,175
24040,Kings XI Punjab,Kolkata Knight Riders,Chandigarh,106,39,5,7.851851851851852,32.0,178
23309,Kings XI Punjab,Mumbai Indians,Chandigarh,152,21,6,9.212121212121213,44.0,182
21140,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah,65,76,10,8.863636363636363,42.0,194
1968,Mumbai Indians,Sunrisers Hyderabad,Hyderabad,110,23,6,6.804123711340206,42.0,138
52256,Rajasthan Royals,Kings XI Punjab,Ahmedabad,191,0,4,9.55,54.0,191
40905,Kings XI Punjab,Kolkata Knight Riders,Chandigarh,67,63,8,7.052631578947368,42.0,157
28721,Chennai Super Kings,Kolkata Knight Riders,Centurion,168,8,7,9.0,47.0,188
40185,Rajasthan Royals,Kolkata Knight Riders,Jaipur,69,50,7,5.914285714285715,32.0,144
37225,Kings XI Punjab,Kolkata Knight Riders,Chandigarh,103,17,5,6.0,26.0,124
1671,Kings XI Punjab,Royal Challengers Bangalore,Bangalore,42,72,7,5.25,27.0,138
28417,Rajasthan Royals,Mumbai Indians,Durban,67,58,8,6.483870967741935,27.0,145
14423,Sunrisers Hyderabad,Royal Challengers Bangalore,Bengaluru,61,74,8,7.956521739130435,32.0,175
7344,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,76,72,10,9.5,39.0,172
24919,Chennai Super Kings,Mumbai Indians,Mumbai,156,0,4,7.609756097560975,60.0,156
2281,Mumbai Indians,Kolkata Knight Riders,Kolkata,38,91,9,7.862068965517241,37.0,173
11077,Rajasthan Royals,Chennai Super Kings,Jaipur,83,50,5,7.114285714285714,27.0,151
9388,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,221,6,8,11.631578947368421,60.0,231
36784,Rajasthan Royals,Kolkata Knight Riders,Kolkata,33,90,10,6.6,33.0,131
39983,Mumbai Indians,Chennai Super Kings,Chennai,131,6,4,6.894736842105263,38.0,148
36191,Rajasthan Royals,Kings XI Punjab,Jaipur,76,64,10,8.142857142857142,33.0,191
28424,Rajasthan Royals,Mumbai Indians,Durban,79,51,8,6.869565217391305,36.0,145
35457,Kolkata Knight Riders,Mumbai Indians,Kolkata,100,48,7,8.333333333333334,48.0,175
25245,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,152,23,9,9.402061855670103,50.0,197
3438,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,107,29,5,7.054945054945055,32.0,138
6128,Rajasthan Royals,Kings XI Punjab,Jaipur,82,59,8,8.065573770491802,30.0,158
52937,Sunrisers Hyderabad,Kings XI Punjab,Chandigarh,76,62,8,7.862068965517241,34.0,150
